security_id,loan_id,collateral_type,face_value,coupon_rate,payment_frequency,expected_payment,actual_payment,variance_amt,variance_pct,trust_requirement_flag,compliance_status
SEC-0085,LN-000138,Abs,426558.25,0.0309,Semi-Annual,6590.32,6590.32,0.0,0.0,True,COMPLIANT
SEC-0086,LN-002232,Mbs,183457.83,0.0333,Semi-Annual,3054.57,3054.57,0.0,0.0,False,COMPLIANT
SEC-0087,LN-001354,Cmo,281638.38,0.0473,Monthly,1110.12,1110.12,0.0,0.0,False,COMPLIANT
SEC-0088,LN-001876,Abs,311548.78,0.042,Quarterly,3271.26,3271.26,0.0,0.0,True,COMPLIANT
SEC-0089,LN-000069,Clo,167576.13,0.0484,Monthly,675.89,675.89,0.0,0.0,True,COMPLIANT
SEC-0090,LN-002101,Cmo,289421.58,0.0465,Semi-Annual,6729.05,6729.05,0.0,0.0,False,COMPLIANT
SEC-0091,LN-001474,Mbs,125961.14,0.0572,Quarterly,1801.24,1801.24,0.0,0.0,False,COMPLIANT
SEC-0092,LN-000205,Cmo,80254.08,0.0719,Monthly,480.86,480.86,0.0,0.0,False,COMPLIANT
SEC-0093,LN-002174,Abs,193245.43,0.0304,Monthly,489.56,489.56,0.0,0.0,False,COMPLIANT
SEC-0094,LN-000043,Clo,372251.92,0.03,Monthly,930.63,930.63,0.0,0.0,False,COMPLIANT
SEC-0095,LN-001907,Clo,458931.7,0.0676,Monthly,2585.32,2585.32,0.0,0.0,False,COMPLIANT
SEC-0096,LN-002159,Cmo,234279.89,0.0503,Quarterly,2946.07,2946.07,0.0,0.0,False,COMPLIANT
SEC-0097,LN-000761,Clo,324983.61,0.0633,Monthly,1714.29,1714.29,0.0,0.0,False,COMPLIANT
SEC-0098,LN-002143,Abs,60488.19,0.0358,Monthly,180.46,180.46,0.0,0.0,False,COMPLIANT
SEC-0099,LN-001995,Clo,453187.24,0.0664,Monthly,2507.64,2507.64,0.0,0.0,False,COMPLIANT
SEC-0100,LN-001936,Clo,288616.06,0.0712,Monthly,1712.46,1712.46,0.0,0.0,True,COMPLIANT
SEC-0001,LN-000900,Clo,392365.74,0.0568,Monthly,1857.2,1857.2,0.0,0.0,False,COMPLIANT
SEC-0002,LN-000360,Abs,399276.19,0.0303,Semi-Annual,6049.03,6049.03,0.0,0.0,False,COMPLIANT
SEC-0003,LN-001720,Mbs,135675.46,0.0698,Monthly,789.18,789.18,0.0,0.0,False,COMPLIANT
SEC-0004,LN-000281,Clo,269295.48,0.0646,Quarterly,4349.12,4349.12,0.0,0.0,False,COMPLIANT
SEC-0005,LN-001888,Mbs,480635.08,0.0625,Monthly,2503.31,2503.31,0.0,0.0,False,COMPLIANT
SEC-0006,LN-000667,Cmo,53920.93,0.0268,Monthly,120.42,120.42,0.0,0.0,False,COMPLIANT
SEC-0007,LN-000093,Cmo,344694.45,0.0649,Quarterly,5592.67,5592.67,0.0,0.0,False,COMPLIANT
SEC-0008,LN-000672,Abs,481509.4,0.0319,Monthly,1280.01,1280.01,0.0,0.0,False,COMPLIANT
SEC-0009,LN-001970,Abs,157282.78,0.0361,Monthly,473.16,473.16,0.0,0.0,True,COMPLIANT
SEC-0010,LN-000061,Abs,432109.48,0.0539,Quarterly,5822.68,5822.68,0.0,0.0,False,COMPLIANT
SEC-0011,LN-001029,Abs,467492.2,0.0382,Monthly,1488.18,1488.18,0.0,0.0,False,COMPLIANT
SEC-0012,LN-001490,Mbs,376072.24,0.0581,Monthly,1820.82,1820.82,0.0,0.0,False,COMPLIANT
SEC-0013,LN-000604,Abs,123350.87,0.0554,Quarterly,1708.41,1708.41,0.0,0.0,False,COMPLIANT
SEC-0014,LN-000682,Mbs,173660.35,0.0304,Quarterly,1319.82,1319.82,0.0,0.0,False,COMPLIANT
SEC-0015,LN-001429,Clo,27546.55,0.0578,Monthly,132.68,132.68,0.0,0.0,False,COMPLIANT
SEC-0016,LN-002281,Clo,417412.08,0.0712,Monthly,2476.65,2476.65,0.0,0.0,True,COMPLIANT
SEC-0017,LN-000524,Cmo,426309.48,0.0331,Monthly,1175.9,1175.9,0.0,0.0,False,COMPLIANT
SEC-0018,LN-002394,Cmo,320028.05,0.0549,Monthly,1464.13,1464.13,0.0,0.0,True,COMPLIANT
SEC-0019,LN-001969,Mbs,182738.65,0.0421,Quarterly,1923.32,1923.32,0.0,0.0,False,COMPLIANT
SEC-0020,LN-001102,Abs,47637.4,0.048,Semi-Annual,1143.3,1143.3,0.0,0.0,True,COMPLIANT
SEC-0021,LN-001754,Cmo,378998.23,0.0394,Semi-Annual,7466.27,7466.27,0.0,0.0,False,COMPLIANT
SEC-0022,LN-001837,Mbs,365997.83,0.0427,Monthly,1302.34,1302.34,0.0,0.0,True,COMPLIANT
SEC-0023,LN-002297,Cmo,457175.24,0.0264,Monthly,1005.79,1005.79,0.0,0.0,False,COMPLIANT
SEC-0024,LN-002095,Abs,367960.69,0.0741,Quarterly,6816.47,6816.47,0.0,0.0,False,COMPLIANT
SEC-0025,LN-001145,Mbs,416060.52,0.0562,Monthly,1948.55,1948.55,0.0,0.0,True,COMPLIANT
SEC-0026,LN-002262,Cmo,375517.76,0.05,Quarterly,4693.97,4693.97,0.0,0.0,False,COMPLIANT
SEC-0027,LN-002287,Abs,319036.72,0.0442,Quarterly,3525.36,3525.36,0.0,0.0,False,COMPLIANT
SEC-0028,LN-001080,Mbs,219213.53,0.052,Semi-Annual,5699.55,5699.55,0.0,0.0,False,COMPLIANT
SEC-0029,LN-002398,Mbs,452037.48,0.044,Monthly,1657.47,1657.47,0.0,0.0,False,COMPLIANT
SEC-0030,LN-000107,Mbs,328974.6,0.043,Monthly,1178.83,1178.83,0.0,0.0,False,COMPLIANT
SEC-0031,LN-000048,Clo,205194.11,0.0482,Semi-Annual,4945.18,4945.18,0.0,0.0,False,COMPLIANT
SEC-0032,LN-000337,Mbs,50899.95,0.0388,Quarterly,493.73,493.73,0.0,0.0,False,COMPLIANT
SEC-0033,LN-001050,Cmo,152445.38,0.034,Semi-Annual,2591.57,2591.57,0.0,0.0,False,COMPLIANT
SEC-0034,LN-001281,Mbs,276426.1,0.0528,Monthly,1216.27,1216.27,0.0,0.0,False,COMPLIANT
SEC-0035,LN-002056,Mbs,145061.33,0.0671,Quarterly,2433.4,2433.4,0.0,0.0,False,COMPLIANT
SEC-0036,LN-000625,Mbs,118405.32,0.0326,Quarterly,965.0,965.0,0.0,0.0,False,COMPLIANT
SEC-0037,LN-001891,Mbs,268422.82,0.0266,Monthly,595.0,595.0,0.0,0.0,True,COMPLIANT
SEC-0038,LN-001277,Mbs,93211.97,0.0373,Quarterly,869.2,869.2,0.0,0.0,False,COMPLIANT
SEC-0039,LN-001716,Clo,402200.93,0.074,Quarterly,7440.72,7440.72,0.0,0.0,False,COMPLIANT
SEC-0040,LN-000303,Abs,247340.39,0.0664,Monthly,1368.62,1368.62,0.0,0.0,False,COMPLIANT
SEC-0041,LN-000639,Clo,291192.76,0.0548,Monthly,1329.78,1329.78,0.0,0.0,True,COMPLIANT
SEC-0042,LN-000056,Cmo,82217.8,0.0715,Quarterly,1469.64,1469.64,0.0,0.0,True,COMPLIANT
SEC-0043,LN-000726,Abs,169042.4,0.0473,Monthly,666.31,666.31,0.0,0.0,False,COMPLIANT
SEC-0044,LN-000526,Cmo,210943.94,0.0742,Semi-Annual,7826.02,7826.02,0.0,0.0,False,COMPLIANT
SEC-0045,LN-000474,Mbs,406024.29,0.0398,Monthly,1346.65,1346.65,0.0,0.0,False,COMPLIANT
SEC-0046,LN-000028,Cmo,387378.17,0.037,Monthly,1194.42,1194.42,0.0,0.0,False,COMPLIANT
SEC-0047,LN-002126,Clo,119258.96,0.0569,Semi-Annual,3392.92,3392.92,0.0,0.0,True,COMPLIANT
SEC-0048,LN-000365,Clo,311927.75,0.0439,Semi-Annual,6846.81,6846.81,0.0,0.0,False,COMPLIANT
SEC-0049,LN-000526,Mbs,129293.62,0.0563,Monthly,606.6,606.6,0.0,0.0,False,COMPLIANT
SEC-0050,LN-001336,Mbs,494241.11,0.0402,Quarterly,4967.12,4967.12,0.0,0.0,False,COMPLIANT
SEC-0051,LN-000883,Abs,476540.7,0.0559,Monthly,2219.89,2219.89,0.0,0.0,False,COMPLIANT
SEC-0052,LN-001031,Clo,285999.71,0.0388,Monthly,924.73,924.73,0.0,0.0,True,COMPLIANT
SEC-0053,LN-001027,Clo,352462.26,0.0275,Monthly,807.73,807.73,0.0,0.0,True,COMPLIANT
SEC-0054,LN-001647,Abs,402700.89,0.0706,Monthly,2369.22,2369.22,0.0,0.0,False,COMPLIANT
SEC-0055,LN-000919,Clo,363289.23,0.0692,Semi-Annual,12569.81,12569.81,0.0,0.0,False,COMPLIANT
SEC-0056,LN-002411,Abs,352916.06,0.0735,Quarterly,6484.83,6484.83,0.0,0.0,False,COMPLIANT
SEC-0057,LN-001775,Clo,479691.46,0.0608,Semi-Annual,14582.62,14582.62,0.0,0.0,True,COMPLIANT
SEC-0058,LN-001532,Cmo,302263.49,0.0591,Quarterly,4465.94,4465.94,0.0,0.0,True,COMPLIANT
SEC-0059,LN-001907,Cmo,321788.31,0.053,Monthly,1421.23,1421.23,0.0,0.0,False,COMPLIANT
SEC-0060,LN-001216,Abs,426141.69,0.0313,Quarterly,3334.56,3334.56,0.0,0.0,False,COMPLIANT
SEC-0061,LN-001655,Abs,338246.53,0.0345,Semi-Annual,5834.75,5834.75,0.0,0.0,False,COMPLIANT
SEC-0062,LN-000485,Mbs,369136.98,0.0395,Quarterly,3645.23,3645.23,0.0,0.0,True,COMPLIANT
SEC-0063,LN-002076,Clo,124742.66,0.0695,Quarterly,2167.4,2167.4,0.0,0.0,False,COMPLIANT
SEC-0064,LN-000714,Cmo,191920.79,0.0336,Semi-Annual,3224.27,3224.27,0.0,0.0,False,COMPLIANT
SEC-0065,LN-001063,Mbs,82177.66,0.0711,Monthly,486.9,486.9,0.0,0.0,False,COMPLIANT
SEC-0066,LN-001977,Clo,257825.07,0.0511,Quarterly,3293.72,3293.72,0.0,0.0,False,COMPLIANT
SEC-0067,LN-001297,Cmo,233306.43,0.0608,Semi-Annual,7092.52,7092.52,0.0,0.0,False,COMPLIANT
SEC-0068,LN-001255,Clo,498609.78,0.0305,Semi-Annual,7603.8,7603.8,0.0,0.0,False,COMPLIANT
SEC-0069,LN-002134,Abs,309492.24,0.0385,Monthly,992.95,992.95,0.0,0.0,True,COMPLIANT
SEC-0070,LN-000126,Cmo,395357.96,0.0729,Quarterly,7205.4,7205.4,0.0,0.0,False,COMPLIANT
SEC-0071,LN-000537,Cmo,173667.19,0.0383,Quarterly,1662.86,1662.86,0.0,0.0,False,COMPLIANT
SEC-0072,LN-002193,Mbs,417457.21,0.0398,Monthly,1384.57,1384.57,0.0,0.0,False,COMPLIANT
SEC-0073,LN-002073,Clo,311391.63,0.0349,Quarterly,2716.89,2716.89,0.0,0.0,False,COMPLIANT
SEC-0074,LN-001604,Abs,351526.24,0.0315,Monthly,922.76,922.76,0.0,0.0,False,COMPLIANT
SEC-0075,LN-000067,Abs,154271.08,0.0367,Monthly,471.81,471.81,0.0,0.0,False,COMPLIANT
SEC-0076,LN-000233,Clo,278832.81,0.0571,Monthly,1326.78,1326.78,0.0,0.0,False,COMPLIANT
SEC-0077,LN-002157,Clo,320678.12,0.0478,Quarterly,3832.1,3832.1,0.0,0.0,True,COMPLIANT
SEC-0078,LN-001170,Abs,298656.39,0.0527,Monthly,1311.6,1311.6,0.0,0.0,False,COMPLIANT
SEC-0079,LN-002159,Clo,458444.92,0.0311,Monthly,1188.14,1188.14,0.0,0.0,False,COMPLIANT
SEC-0080,LN-002276,Mbs,450153.61,0.0651,Monthly,2442.08,2442.08,0.0,0.0,True,COMPLIANT
SEC-0081,LN-000111,Clo,485782.19,0.0642,Monthly,2598.93,2598.93,0.0,0.0,False,COMPLIANT
SEC-0082,LN-001494,Mbs,337039.72,0.0261,Monthly,733.06,733.06,0.0,0.0,True,COMPLIANT
SEC-0083,LN-002082,Mbs,486237.92,0.0442,Monthly,1790.98,1790.98,0.0,0.0,False,COMPLIANT
SEC-0084,LN-000623,Clo,417914.22,0.0284,Quarterly,2967.19,2967.19,0.0,0.0,True,COMPLIANT
SEC-0085,LN-002473,Cmo,142707.75,0.0646,Quarterly,2304.73,2304.73,0.0,0.0,False,COMPLIANT
SEC-0086,LN-001542,Cmo,219443.48,0.0619,Monthly,1131.96,1131.96,0.0,0.0,False,COMPLIANT
SEC-0087,LN-001306,Mbs,126812.3,0.0701,Monthly,740.8,740.8,0.0,0.0,False,COMPLIANT
SEC-0088,LN-001762,Clo,12056.61,0.0368,Quarterly,110.92,110.92,0.0,0.0,True,COMPLIANT
SEC-0089,LN-001976,Mbs,102143.89,0.0478,Monthly,406.87,406.87,0.0,0.0,True,COMPLIANT
SEC-0090,LN-002363,Clo,11989.69,0.0342,Semi-Annual,205.02,205.02,0.0,0.0,False,COMPLIANT
SEC-0091,LN-000877,Clo,362720.85,0.0436,Quarterly,3953.66,3953.66,0.0,0.0,False,COMPLIANT
SEC-0092,LN-001990,Abs,218511.81,0.0511,Monthly,930.5,930.5,0.0,0.0,False,COMPLIANT
SEC-0093,LN-001313,Cmo,163161.62,0.0277,Monthly,376.63,376.63,0.0,0.0,True,COMPLIANT
SEC-0094,LN-001461,Cmo,383243.24,0.0607,Quarterly,5815.72,5815.72,0.0,0.0,False,COMPLIANT
SEC-0095,LN-002325,Abs,417918.52,0.0522,Monthly,1817.95,1817.95,0.0,0.0,True,COMPLIANT
SEC-0096,LN-001734,Abs,487896.77,0.0664,Monthly,2699.7,2699.7,0.0,0.0,False,COMPLIANT
SEC-0097,LN-001606,Abs,324586.66,0.0386,Monthly,1044.09,1044.09,0.0,0.0,False,COMPLIANT
SEC-0098,LN-001527,Mbs,236149.19,0.0702,Quarterly,4144.42,4144.42,0.0,0.0,False,COMPLIANT
SEC-0099,LN-002398,Mbs,159579.51,0.0749,Quarterly,2988.13,2988.13,0.0,0.0,False,COMPLIANT
SEC-0100,LN-001631,Mbs,118935.92,0.071,Monthly,703.7,703.7,0.0,0.0,False,COMPLIANT
SEC-0001,LN-001161,Mbs,114333.72,0.0639,Quarterly,1826.48,1826.48,0.0,0.0,False,COMPLIANT
SEC-0002,LN-000759,Mbs,210502.79,0.0656,Monthly,1150.75,1150.75,0.0,0.0,False,COMPLIANT
SEC-0003,LN-000243,Cmo,495975.31,0.0537,Quarterly,6658.47,6658.47,0.0,0.0,False,COMPLIANT
SEC-0004,LN-001064,Cmo,10418.31,0.0345,Monthly,29.95,29.95,0.0,0.0,False,COMPLIANT
SEC-0005,LN-000229,Clo,106630.89,0.0589,Quarterly,1570.14,1570.14,0.0,0.0,False,COMPLIANT
SEC-0006,LN-000920,Cmo,102312.56,0.0606,Semi-Annual,3100.07,3100.07,0.0,0.0,True,COMPLIANT
SEC-0007,LN-001247,Abs,361388.55,0.0743,Monthly,2237.6,2237.6,0.0,0.0,True,COMPLIANT
SEC-0008,LN-000006,Cmo,182717.52,0.0521,Monthly,793.3,793.3,0.0,0.0,True,COMPLIANT
SEC-0009,LN-000468,Abs,234057.79,0.0386,Monthly,752.89,752.89,0.0,0.0,True,COMPLIANT
SEC-0010,LN-001756,Cmo,82825.82,0.0592,Monthly,408.61,408.61,0.0,0.0,True,COMPLIANT
SEC-0011,LN-000075,Mbs,208448.55,0.074,Monthly,1285.43,1285.43,0.0,0.0,False,COMPLIANT
SEC-0012,LN-000004,Cmo,60567.91,0.0339,Semi-Annual,1026.63,1026.63,0.0,0.0,True,COMPLIANT
SEC-0013,LN-001871,Clo,271191.21,0.0413,Semi-Annual,5600.1,5600.1,0.0,0.0,False,COMPLIANT
SEC-0014,LN-000646,Mbs,57989.8,0.0521,Monthly,251.77,251.77,0.0,0.0,False,COMPLIANT
SEC-0015,LN-000118,Mbs,397349.11,0.0335,Quarterly,3327.8,3327.8,0.0,0.0,True,COMPLIANT
SEC-0016,LN-001630,Clo,287634.84,0.0261,Quarterly,1876.82,1876.82,0.0,0.0,True,COMPLIANT
SEC-0017,LN-002022,Cmo,364744.26,0.0418,Quarterly,3811.58,3811.58,0.0,0.0,True,COMPLIANT
SEC-0018,LN-000947,Cmo,215073.03,0.0683,Monthly,1224.12,1224.12,0.0,0.0,True,COMPLIANT
SEC-0019,LN-001465,Clo,196930.73,0.0272,Monthly,446.38,446.38,0.0,0.0,False,COMPLIANT
SEC-0020,LN-000194,Mbs,58122.36,0.0464,Monthly,224.74,224.74,0.0,0.0,False,COMPLIANT
SEC-0021,LN-000847,Clo,266689.25,0.0631,Monthly,1402.34,1402.34,0.0,0.0,True,COMPLIANT
SEC-0022,LN-001416,Abs,262106.06,0.0727,Quarterly,4763.78,4763.78,0.0,0.0,False,COMPLIANT
SEC-0023,LN-001459,Abs,239370.0,0.0743,Quarterly,4446.3,4446.3,0.0,0.0,True,COMPLIANT
SEC-0024,LN-002221,Cmo,372854.0,0.0461,Monthly,1432.38,1432.38,0.0,0.0,False,COMPLIANT
SEC-0025,LN-001669,Mbs,417927.16,0.0725,Monthly,2524.98,2524.98,0.0,0.0,False,COMPLIANT
SEC-0026,LN-002374,Abs,377886.94,0.0268,Semi-Annual,5063.68,5063.68,0.0,0.0,False,COMPLIANT
SEC-0027,LN-001434,Clo,80494.21,0.0623,Quarterly,1253.7,1253.7,0.0,0.0,False,COMPLIANT
SEC-0028,LN-001142,Cmo,314809.16,0.0571,Semi-Annual,8987.8,8987.8,0.0,0.0,True,COMPLIANT
SEC-0029,LN-001811,Cmo,49358.32,0.0375,Monthly,154.24,154.24,0.0,0.0,False,COMPLIANT
SEC-0030,LN-000724,Mbs,350364.92,0.0504,Quarterly,4414.6,4414.6,0.0,0.0,False,COMPLIANT
SEC-0031,LN-000225,Abs,197101.16,0.0315,Quarterly,1552.17,1552.17,0.0,0.0,False,COMPLIANT
SEC-0032,LN-000532,Cmo,74924.49,0.0686,Semi-Annual,2569.91,2569.91,0.0,0.0,True,COMPLIANT
SEC-0033,LN-000113,Clo,432404.92,0.0429,Monthly,1545.85,1545.85,0.0,0.0,False,COMPLIANT
SEC-0034,LN-002188,Abs,310864.09,0.0563,Monthly,1458.47,1458.47,0.0,0.0,False,COMPLIANT
SEC-0035,LN-000559,Cmo,183815.23,0.0329,Monthly,503.96,503.96,0.0,0.0,False,COMPLIANT
SEC-0036,LN-002049,Cmo,25056.32,0.0353,Semi-Annual,442.24,442.24,0.0,0.0,True,COMPLIANT
SEC-0037,LN-002138,Abs,273282.03,0.0746,Semi-Annual,10193.42,10193.42,0.0,0.0,False,COMPLIANT
SEC-0038,LN-000654,Abs,462380.68,0.0627,Semi-Annual,14495.63,14495.63,0.0,0.0,True,COMPLIANT
SEC-0039,LN-000320,Mbs,302226.12,0.0731,Semi-Annual,11046.36,11046.36,0.0,0.0,False,COMPLIANT
SEC-0040,LN-001574,Clo,486108.8,0.0398,Monthly,1612.26,1612.26,0.0,0.0,False,COMPLIANT
SEC-0041,LN-001829,Mbs,76861.05,0.0332,Monthly,212.65,212.65,0.0,0.0,False,COMPLIANT
SEC-0042,LN-001918,Mbs,288469.5,0.0502,Monthly,1206.76,1206.76,0.0,0.0,False,COMPLIANT
SEC-0043,LN-000139,Clo,401081.27,0.0497,Monthly,1661.14,1661.14,0.0,0.0,False,COMPLIANT
SEC-0044,LN-002027,Clo,267514.96,0.0337,Semi-Annual,4507.63,4507.63,0.0,0.0,False,COMPLIANT
SEC-0045,LN-002307,Mbs,54622.51,0.0617,Semi-Annual,1685.1,1685.1,0.0,0.0,True,COMPLIANT
SEC-0046,LN-000902,Abs,295614.14,0.0431,Monthly,1061.75,1061.75,0.0,0.0,False,COMPLIANT
SEC-0047,LN-000690,Clo,309751.57,0.0343,Quarterly,2656.12,2656.12,0.0,0.0,False,COMPLIANT
SEC-0048,LN-002040,Mbs,367067.53,0.0416,Semi-Annual,7635.0,7635.0,0.0,0.0,True,COMPLIANT
SEC-0049,LN-000010,Abs,382993.64,0.0532,Monthly,1697.94,1697.94,0.0,0.0,False,COMPLIANT
SEC-0050,LN-000261,Cmo,387678.62,0.0613,Monthly,1980.39,1980.39,0.0,0.0,True,COMPLIANT
SEC-0051,LN-001943,Abs,335087.75,0.0491,Monthly,1371.07,1371.07,0.0,0.0,False,COMPLIANT
SEC-0052,LN-001674,Mbs,115747.48,0.0513,Monthly,494.82,494.82,0.0,0.0,False,COMPLIANT
SEC-0053,LN-002220,Clo,208075.52,0.0319,Quarterly,1659.4,1659.4,0.0,0.0,False,COMPLIANT
SEC-0054,LN-002061,Abs,390303.69,0.0707,Monthly,2299.54,2299.54,0.0,0.0,False,COMPLIANT
SEC-0055,LN-001192,Abs,477179.22,0.0714,Monthly,2839.22,2839.22,0.0,0.0,True,COMPLIANT
SEC-0056,LN-001620,Abs,48684.01,0.0592,Semi-Annual,1441.05,1441.05,0.0,0.0,False,COMPLIANT
SEC-0057,LN-000321,Clo,272412.97,0.0259,Quarterly,1763.87,1763.87,0.0,0.0,True,COMPLIANT
SEC-0058,LN-001343,Clo,163135.91,0.0519,Monthly,705.56,705.56,0.0,0.0,False,COMPLIANT
SEC-0059,LN-001637,Abs,120443.01,0.0565,Semi-Annual,3402.52,3402.52,0.0,0.0,False,COMPLIANT
SEC-0060,LN-002377,Abs,257847.23,0.0747,Monthly,1605.1,1605.1,0.0,0.0,False,COMPLIANT
SEC-0061,LN-001995,Mbs,306983.78,0.0748,Monthly,1913.53,1913.53,0.0,0.0,True,COMPLIANT
SEC-0062,LN-001944,Clo,14788.39,0.0679,Semi-Annual,502.07,502.07,0.0,0.0,False,COMPLIANT
SEC-0063,LN-002039,Abs,392301.22,0.0282,Monthly,921.91,921.91,0.0,0.0,False,COMPLIANT
SEC-0064,LN-001119,Clo,411742.24,0.0727,Quarterly,7483.42,7483.42,0.0,0.0,False,COMPLIANT
SEC-0065,LN-001605,Clo,483100.3,0.0556,Monthly,2238.36,2238.36,0.0,0.0,True,COMPLIANT
SEC-0066,LN-002366,Clo,98515.43,0.065,Monthly,533.63,533.63,0.0,0.0,False,COMPLIANT
SEC-0067,LN-000236,Mbs,301330.76,0.0454,Quarterly,3420.1,3420.1,0.0,0.0,True,COMPLIANT
SEC-0068,LN-001970,Cmo,219046.43,0.041,Monthly,748.41,748.41,0.0,0.0,False,COMPLIANT
SEC-0069,LN-000334,Clo,174065.65,0.0482,Quarterly,2097.49,2097.49,0.0,0.0,False,COMPLIANT
SEC-0070,LN-001909,Clo,287160.39,0.0323,Quarterly,2318.82,2318.82,0.0,0.0,True,COMPLIANT
SEC-0071,LN-000376,Abs,393367.72,0.0429,Semi-Annual,8437.74,8437.74,0.0,0.0,True,COMPLIANT
SEC-0072,LN-001161,Clo,21295.86,0.0679,Quarterly,361.5,361.5,0.0,0.0,False,COMPLIANT
SEC-0073,LN-001571,Cmo,485006.06,0.0269,Monthly,1087.22,1087.22,0.0,0.0,False,COMPLIANT
SEC-0074,LN-001320,Clo,406841.98,0.0325,Semi-Annual,6611.18,6611.18,0.0,0.0,True,COMPLIANT
SEC-0075,LN-001856,Mbs,378065.31,0.0313,Quarterly,2958.36,2958.36,0.0,0.0,False,COMPLIANT
SEC-0076,LN-001373,Abs,382589.82,0.0452,Quarterly,4323.26,4323.26,0.0,0.0,False,COMPLIANT
SEC-0077,LN-000873,Cmo,200639.75,0.0748,Semi-Annual,7503.93,7503.93,0.0,0.0,False,COMPLIANT
SEC-0078,LN-001253,Mbs,378294.07,0.0337,Quarterly,3187.13,3187.13,0.0,0.0,True,COMPLIANT
SEC-0079,LN-002318,Cmo,199517.4,0.0323,Monthly,537.03,537.03,0.0,0.0,True,COMPLIANT
SEC-0080,LN-001852,Abs,450366.35,0.0708,Quarterly,7971.48,7971.48,0.0,0.0,False,COMPLIANT
SEC-0081,LN-001315,Clo,96838.97,0.0691,Monthly,557.63,557.63,0.0,0.0,False,COMPLIANT
SEC-0082,LN-000725,Abs,153250.24,0.0266,Monthly,339.7,339.7,0.0,0.0,False,COMPLIANT
SEC-0083,LN-002053,Abs,280155.4,0.0626,Quarterly,4384.43,4384.43,0.0,0.0,False,COMPLIANT
SEC-0084,LN-000078,Clo,166413.41,0.0578,Monthly,801.56,801.56,0.0,0.0,False,COMPLIANT
SEC-0085,LN-000132,Mbs,217876.25,0.0634,Monthly,1151.11,1151.11,0.0,0.0,True,COMPLIANT
SEC-0086,LN-000601,Cmo,251287.12,0.0497,Monthly,1040.75,1040.75,0.0,0.0,False,COMPLIANT
SEC-0087,LN-001773,Mbs,429613.14,0.0746,Quarterly,8012.29,8012.29,0.0,0.0,False,COMPLIANT
SEC-0088,LN-001066,Clo,266364.2,0.0272,Monthly,603.76,603.76,0.0,0.0,False,COMPLIANT
SEC-0089,LN-002137,Cmo,187605.33,0.0367,Quarterly,1721.28,1721.28,0.0,0.0,False,COMPLIANT
SEC-0090,LN-002450,Clo,131390.72,0.0448,Monthly,490.53,490.53,0.0,0.0,False,COMPLIANT
SEC-0091,LN-002344,Mbs,210251.23,0.0475,Monthly,832.24,832.24,0.0,0.0,False,COMPLIANT
SEC-0092,LN-001864,Abs,262710.69,0.0711,Monthly,1556.56,1556.56,0.0,0.0,True,COMPLIANT
SEC-0093,LN-001319,Cmo,375596.28,0.053,Quarterly,4976.65,4976.65,0.0,0.0,False,COMPLIANT
SEC-0094,LN-000616,Clo,69313.9,0.0273,Monthly,157.69,157.69,0.0,0.0,False,COMPLIANT
SEC-0095,LN-002470,Cmo,118588.5,0.0454,Semi-Annual,2691.96,2691.96,0.0,0.0,False,COMPLIANT
SEC-0096,LN-001889,Cmo,196030.47,0.0458,Semi-Annual,4489.1,4489.1,0.0,0.0,False,COMPLIANT
SEC-0097,LN-001047,Mbs,186595.22,0.0733,Semi-Annual,6838.71,6838.71,0.0,0.0,False,COMPLIANT
SEC-0098,LN-000575,Abs,201956.56,0.055,Semi-Annual,5553.81,5553.81,0.0,0.0,False,COMPLIANT
SEC-0099,LN-002191,Cmo,398825.42,0.0568,Monthly,1887.77,1887.77,0.0,0.0,False,COMPLIANT
SEC-0100,LN-000993,Mbs,168835.66,0.0607,Quarterly,2562.08,2562.08,0.0,0.0,False,COMPLIANT
SEC-0001,LN-002193,Cmo,255930.11,0.0635,Quarterly,4062.89,4062.89,0.0,0.0,False,COMPLIANT
SEC-0002,LN-001249,Abs,315714.45,0.0568,Quarterly,4483.15,4483.15,0.0,0.0,False,COMPLIANT
SEC-0003,LN-000503,Cmo,123767.49,0.0369,Semi-Annual,2283.51,2283.51,0.0,0.0,False,COMPLIANT
SEC-0004,LN-001998,Abs,362160.74,0.0687,Quarterly,6220.11,6220.11,0.0,0.0,False,COMPLIANT
SEC-0005,LN-000821,Mbs,278084.55,0.0616,Semi-Annual,8565.0,8565.0,0.0,0.0,False,COMPLIANT
SEC-0006,LN-002152,Mbs,228922.77,0.0621,Monthly,1184.68,1184.68,0.0,0.0,True,COMPLIANT
SEC-0007,LN-001971,Abs,406794.17,0.0748,Semi-Annual,15214.1,15214.1,0.0,0.0,False,COMPLIANT
SEC-0008,LN-000198,Abs,129312.68,0.0651,Quarterly,2104.56,2104.56,0.0,0.0,False,COMPLIANT
SEC-0009,LN-001670,Mbs,442756.23,0.0665,Quarterly,7360.82,7360.82,0.0,0.0,True,COMPLIANT
SEC-0010,LN-002439,Abs,284913.88,0.0726,Monthly,1723.73,1723.73,0.0,0.0,True,COMPLIANT
SEC-0011,LN-001203,Abs,308495.69,0.0326,Quarterly,2514.24,2514.24,0.0,0.0,True,COMPLIANT
SEC-0012,LN-001472,Clo,438778.89,0.0499,Semi-Annual,10947.53,10947.53,0.0,0.0,False,COMPLIANT
