security_id,loan_id,collateral_type,face_value,coupon_rate,payment_frequency,next_payment_date,calculated_payment,trust_requirement_flag
SEC-0097,LN-001047,MBS,186595.22,0.0733,Semi-Annual,2026-12-14,6838.71,False
SEC-0098,LN-000575,ABS,201956.56,0.055,Semi-Annual,2026-05-08,5553.81,False
SEC-0099,LN-002191,CMO,398825.42,0.0568,Monthly,2026-05-18,1887.77,False
SEC-0100,LN-000993,MBS,168835.66,0.0607,Quarterly,2026-11-19,2562.08,False
SEC-0001,LN-002193,CMO,255930.11,0.0635,Quarterly,2026-07-12,4062.89,False
SEC-0002,LN-001249,ABS,315714.45,0.0568,Quarterly,2026-08-24,4483.15,False
SEC-0003,LN-000503,CMO,123767.49,0.0369,Semi-Annual,2026-12-25,2283.51,False
SEC-0004,LN-001998,ABS,362160.74,0.0687,Quarterly,2026-09-08,6220.11,False
SEC-0005,LN-000821,MBS,278084.55,0.0616,Semi-Annual,2026-10-25,8565.0,False
SEC-0006,LN-002152,MBS,228922.77,0.0621,Monthly,2026-06-21,1184.68,True
SEC-0007,LN-001971,ABS,406794.17,0.0748,Semi-Annual,2026-03-25,15214.1,False
SEC-0008,LN-000198,ABS,129312.68,0.0651,Quarterly,2026-09-24,2104.56,False
SEC-0009,LN-001670,MBS,442756.23,0.0665,Quarterly,2026-09-14,7360.82,True
SEC-0010,LN-002439,ABS,284913.88,0.0726,Monthly,2026-05-22,1723.73,True
SEC-0011,LN-001203,ABS,308495.69,0.0326,Quarterly,2026-07-21,2514.24,True
SEC-0012,LN-001472,CLO,438778.89,0.0499,Semi-Annual,2026-04-04,10947.53,False
SEC-0013,LN-001647,CMO,410615.52,0.054,Monthly,2026-11-18,1847.77,False
SEC-0014,LN-001693,MBS,304765.41,0.0415,Quarterly,2026-10-25,3161.94,True
SEC-0015,LN-001313,MBS,379061.97,0.067,Monthly,2026-12-26,2116.43,False
SEC-0016,LN-002036,CLO,222326.55,0.0631,Semi-Annual,2026-08-12,7014.4,True
SEC-0017,LN-000478,ABS,278215.1,0.061,Monthly,2026-12-17,1414.26,False
SEC-0018,LN-001255,ABS,40414.37,0.0749,Monthly,2026-11-20,252.25,False
SEC-0019,LN-000923,ABS,54030.38,0.038,Monthly,2026-06-20,171.1,False
SEC-0020,LN-000420,MBS,416418.45,0.0618,Quarterly,2026-12-30,6433.67,False
SEC-0021,LN-002205,CLO,39239.11,0.0526,Monthly,2026-06-18,172.0,False
SEC-0022,LN-001121,CMO,93005.57,0.0406,Quarterly,2026-12-18,944.01,False
SEC-0023,LN-000951,CLO,399958.0,0.033,Semi-Annual,2026-09-09,6599.31,True
SEC-0024,LN-002337,MBS,10561.52,0.0698,Semi-Annual,2026-08-27,368.6,False
SEC-0025,LN-001278,CMO,148378.12,0.0548,Monthly,2026-11-09,677.59,False
SEC-0026,LN-002244,ABS,296178.94,0.0662,Semi-Annual,2026-08-02,9803.52,False
SEC-0027,LN-001858,CLO,301770.47,0.0523,Quarterly,2026-12-23,3945.65,False
SEC-0028,LN-000517,CLO,390804.93,0.036,Monthly,2026-06-05,1172.41,True
SEC-0029,LN-001659,MBS,257903.86,0.0419,Monthly,2026-04-19,900.51,False
SEC-0030,LN-001866,CLO,259606.92,0.0441,Monthly,2026-12-11,954.06,False
SEC-0031,LN-001142,CMO,365402.18,0.0736,Semi-Annual,2026-06-02,13446.8,True
SEC-0032,LN-001933,CLO,254325.99,0.0253,Monthly,2026-10-31,536.2,False
SEC-0033,LN-000815,MBS,308160.63,0.0743,Monthly,2026-08-13,1908.03,False
SEC-0034,LN-002276,CLO,449909.29,0.074,Quarterly,2026-07-27,8323.32,False
SEC-0035,LN-001901,CMO,206710.99,0.0748,Quarterly,2026-12-17,3865.5,True
SEC-0036,LN-002264,CMO,198711.28,0.0488,Quarterly,2026-09-18,2424.28,False
SEC-0037,LN-002063,MBS,11739.01,0.0732,Quarterly,2026-11-02,214.82,False
SEC-0038,LN-002095,ABS,310578.87,0.0448,Monthly,2026-03-15,1159.49,True
SEC-0039,LN-002372,MBS,24588.23,0.0263,Semi-Annual,2026-11-29,323.34,False
SEC-0040,LN-000130,ABS,257032.76,0.0362,Monthly,2026-09-25,775.38,False
SEC-0041,LN-000095,CMO,404074.56,0.0723,Quarterly,2026-06-17,7303.65,False
SEC-0042,LN-001956,CLO,279461.32,0.0257,Quarterly,2026-03-24,1795.54,False
SEC-0043,LN-000794,CLO,142121.72,0.0523,Monthly,2026-09-17,619.41,False
SEC-0044,LN-001835,CMO,395222.53,0.0288,Semi-Annual,2026-07-15,5691.2,True
SEC-0045,LN-002117,MBS,142161.33,0.0393,Monthly,2026-08-26,465.58,False
SEC-0046,LN-001684,CLO,369185.57,0.0294,Monthly,2026-04-16,904.5,False
SEC-0047,LN-000011,MBS,309026.64,0.068,Semi-Annual,2026-12-15,10506.91,True
SEC-0048,LN-001866,CLO,93298.19,0.0546,Quarterly,2026-09-29,1273.52,False
SEC-0049,LN-000712,ABS,453515.6,0.0701,Quarterly,2026-06-20,7947.86,False
SEC-0050,LN-002071,CLO,108315.4,0.0594,Quarterly,2026-12-08,1608.48,False
SEC-0051,LN-000815,ABS,494897.67,0.0736,Semi-Annual,2026-11-24,18212.23,False
SEC-0052,LN-000346,CLO,13582.14,0.0505,Monthly,2026-12-22,57.16,False
SEC-0053,LN-002350,CLO,139106.85,0.0569,Monthly,2026-06-01,659.6,True
SEC-0054,LN-000363,CLO,107931.55,0.0538,Monthly,2026-08-06,483.89,False
SEC-0055,LN-002444,CLO,16856.77,0.0492,Monthly,2026-08-27,69.11,False
SEC-0056,LN-002266,CLO,368860.27,0.0673,Quarterly,2026-10-10,6206.07,False
SEC-0057,LN-002189,MBS,349778.64,0.0572,Monthly,2026-08-26,1667.28,False
SEC-0058,LN-000985,ABS,398251.97,0.0651,Monthly,2026-05-10,2160.52,False
SEC-0059,LN-001640,ABS,135782.29,0.0643,Monthly,2026-05-03,727.57,False
SEC-0060,LN-000828,CLO,227724.23,0.0346,Quarterly,2026-12-07,1969.81,True
SEC-0061,LN-000356,MBS,332965.63,0.0575,Semi-Annual,2026-04-18,9572.76,True
SEC-0062,LN-001348,MBS,225486.57,0.035,Monthly,2026-04-06,657.67,True
SEC-0063,LN-001864,CMO,351689.63,0.0542,Quarterly,2026-05-20,4765.39,False
SEC-0064,LN-000127,CMO,320646.97,0.0589,Monthly,2026-06-14,1573.84,True
SEC-0065,LN-000604,MBS,66177.42,0.0749,Quarterly,2026-03-31,1239.17,False
SEC-0066,LN-001929,CMO,392711.13,0.0265,Monthly,2026-06-26,867.24,True
SEC-0067,LN-001014,ABS,363131.42,0.0296,Monthly,2026-05-08,895.72,False
SEC-0068,LN-000051,MBS,331358.85,0.0289,Quarterly,2026-11-18,2394.07,False
SEC-0069,LN-001431,CMO,85995.87,0.0449,Semi-Annual,2026-06-21,1930.61,False
SEC-0070,LN-001793,MBS,141318.26,0.0661,Monthly,2026-05-04,778.43,False
SEC-0071,LN-001637,CMO,202656.75,0.0672,Quarterly,2026-03-31,3404.63,True
SEC-0072,LN-001646,MBS,147165.51,0.0618,Quarterly,2026-09-29,2273.71,False
SEC-0073,LN-002468,CLO,121627.04,0.0698,Semi-Annual,2026-11-20,4244.78,True
SEC-0074,LN-001206,ABS,404625.26,0.0411,Monthly,2026-12-09,1385.84,False
SEC-0075,LN-001855,CMO,322733.8,0.0294,Monthly,2026-07-24,790.7,False
SEC-0076,LN-000567,CLO,287081.34,0.0279,Semi-Annual,2026-04-09,4004.78,False
SEC-0077,LN-002419,MBS,120716.83,0.0676,Monthly,2026-09-18,680.04,False
SEC-0078,LN-000936,CLO,459857.52,0.0615,Monthly,2026-07-06,2356.77,False
SEC-0079,LN-001935,ABS,103679.69,0.0599,Monthly,2026-04-20,517.53,False
SEC-0080,LN-001333,CMO,399525.96,0.042,Semi-Annual,2026-03-21,8390.05,False
SEC-0081,LN-000202,CMO,483669.61,0.044,Monthly,2026-06-29,1773.46,False
SEC-0082,LN-002361,MBS,366275.44,0.0729,Semi-Annual,2026-11-21,13350.74,False
SEC-0083,LN-000117,ABS,496500.8,0.0282,Monthly,2026-04-24,1166.78,True
SEC-0084,LN-000937,CLO,329015.05,0.0637,Monthly,2026-11-09,1746.52,False
SEC-0085,LN-000575,MBS,116555.57,0.0405,Monthly,2026-04-15,393.38,False
SEC-0086,LN-002292,CMO,109871.55,0.027,Monthly,2026-09-15,247.21,True
SEC-0087,LN-000537,CLO,169036.5,0.0621,Quarterly,2026-12-25,2624.29,False
SEC-0088,LN-001626,MBS,13493.71,0.0415,Quarterly,2026-10-13,140.0,False
SEC-0089,LN-002123,CLO,344032.25,0.0611,Monthly,2026-09-19,1751.7,False
SEC-0090,LN-000386,CLO,141647.21,0.0604,Monthly,2026-04-13,712.96,False
SEC-0091,LN-000475,MBS,409439.78,0.0517,Quarterly,2026-07-29,5292.01,False
SEC-0092,LN-000418,CLO,185994.6,0.0639,Semi-Annual,2026-12-10,5942.53,True
SEC-0093,LN-002395,CLO,245178.68,0.0541,Quarterly,2026-04-04,3316.04,True
SEC-0094,LN-000939,ABS,483187.57,0.0393,Semi-Annual,2026-04-20,9494.64,False
SEC-0095,LN-000955,ABS,128664.34,0.0617,Monthly,2026-08-17,661.55,False
SEC-0096,LN-000876,CMO,363414.51,0.0545,Semi-Annual,2026-04-23,9903.05,False
SEC-0097,LN-000763,ABS,380007.72,0.0256,Monthly,2026-07-03,810.68,False
SEC-0098,LN-001203,MBS,118289.1,0.0701,Monthly,2026-12-05,691.01,True
SEC-0099,LN-001206,CLO,255488.45,0.0523,Semi-Annual,2026-05-03,6681.02,False
SEC-0100,LN-000664,CMO,181598.94,0.0684,Semi-Annual,2026-05-05,6210.68,True
SEC-0001,LN-000025,ABS,388234.06,0.0691,Quarterly,2026-07-11,6706.74,True
SEC-0002,LN-001991,CLO,315016.83,0.0472,Monthly,2026-12-12,1239.07,False
SEC-0003,LN-001204,MBS,243231.7,0.0504,Monthly,2026-09-28,1021.57,True
SEC-0004,LN-000710,CLO,391888.0,0.0458,Monthly,2026-06-20,1495.71,False
SEC-0005,LN-001880,MBS,125226.23,0.0475,Semi-Annual,2026-06-21,2974.12,True
SEC-0006,LN-001185,CLO,379274.72,0.0698,Monthly,2026-12-09,2206.11,True
SEC-0007,LN-002225,CMO,434033.41,0.0644,Semi-Annual,2026-07-20,13975.88,False
SEC-0008,LN-000285,CMO,440524.58,0.0313,Monthly,2026-12-31,1149.03,False
SEC-0009,LN-000063,ABS,394000.06,0.0555,Semi-Annual,2026-06-14,10933.5,True
SEC-0010,LN-001003,ABS,209926.94,0.0748,Semi-Annual,2026-12-25,7851.27,False
SEC-0011,LN-000662,CLO,491085.93,0.0548,Monthly,2026-12-25,2242.63,False
SEC-0012,LN-002204,CLO,196000.89,0.0643,Monthly,2026-10-13,1050.24,False
SEC-0013,LN-001493,ABS,322926.45,0.0635,Semi-Annual,2026-05-08,10252.91,True
SEC-0014,LN-000967,ABS,88926.35,0.0425,Quarterly,2026-09-14,944.84,False
SEC-0015,LN-000849,CLO,490419.96,0.0436,Quarterly,2026-11-04,5345.58,False
SEC-0016,LN-001108,CLO,354953.1,0.0612,Quarterly,2026-10-19,5430.78,True
SEC-0017,LN-000689,CLO,379155.0,0.05,Monthly,2026-05-07,1579.81,True
SEC-0018,LN-000148,CMO,42230.58,0.0535,Semi-Annual,2026-06-08,1129.67,False
SEC-0019,LN-000342,MBS,384074.73,0.0606,Monthly,2026-06-15,1939.58,True
SEC-0020,LN-001087,MBS,389614.48,0.0639,Semi-Annual,2026-12-21,12448.18,False
SEC-0021,LN-001725,ABS,339168.64,0.0386,Monthly,2026-10-06,1090.99,True
SEC-0022,LN-001384,CMO,153035.71,0.0323,Quarterly,2026-11-28,1235.76,False
SEC-0023,LN-000327,CLO,249948.12,0.0396,Monthly,2026-09-03,824.83,False
SEC-0024,LN-001793,CLO,64112.84,0.0504,Monthly,2026-06-03,269.27,True
SEC-0025,LN-001760,ABS,241077.66,0.0421,Monthly,2026-12-13,845.78,False
SEC-0026,LN-000990,ABS,129473.69,0.0534,Quarterly,2026-10-27,1728.47,False
SEC-0027,LN-002263,CMO,181057.52,0.0277,Quarterly,2026-09-11,1253.82,True
SEC-0028,LN-002483,MBS,89674.2,0.0505,Semi-Annual,2026-08-23,2264.27,False
SEC-0029,LN-000952,MBS,122726.64,0.0434,Monthly,2026-12-21,443.86,False
SEC-0030,LN-000723,CLO,47518.63,0.0517,Quarterly,2026-08-28,614.18,False
SEC-0031,LN-002080,ABS,460751.67,0.0461,Quarterly,2026-09-21,5310.16,True
SEC-0032,LN-002333,CMO,269901.24,0.0392,Monthly,2026-10-12,881.68,False
SEC-0033,LN-000429,CLO,204403.57,0.0702,Monthly,2026-10-21,1195.76,False
SEC-0034,LN-001501,MBS,272164.31,0.0342,Monthly,2026-08-27,775.67,False
SEC-0035,LN-000286,MBS,317863.68,0.0591,Monthly,2026-07-16,1565.48,False
SEC-0036,LN-002066,CMO,461720.61,0.0712,Monthly,2026-12-28,2739.54,True
SEC-0037,LN-000769,CLO,97559.55,0.0519,Quarterly,2026-12-19,1265.84,False
SEC-0038,LN-001395,CMO,154820.72,0.0688,Monthly,2026-07-02,887.64,False
SEC-0039,LN-000194,CLO,488136.77,0.0312,Quarterly,2026-09-23,3807.47,True
SEC-0040,LN-000988,MBS,191884.56,0.0497,Semi-Annual,2026-12-21,4768.33,True
SEC-0041,LN-001137,ABS,21055.21,0.0479,Quarterly,2026-07-23,252.14,True
SEC-0042,LN-002162,ABS,82345.31,0.0254,Quarterly,2026-09-15,522.89,False
SEC-0043,LN-001702,MBS,22905.96,0.0472,Monthly,2026-11-01,90.1,False
SEC-0044,LN-000947,ABS,495062.34,0.0435,Semi-Annual,2026-10-30,10767.61,False
SEC-0045,LN-000831,ABS,146646.72,0.0585,Monthly,2026-10-04,714.9,False
SEC-0046,LN-001921,CLO,462535.95,0.0719,Quarterly,2026-03-15,8314.08,False
SEC-0047,LN-000055,CMO,497984.28,0.0293,Semi-Annual,2026-04-01,7295.47,False
SEC-0048,LN-000800,CLO,303922.2,0.0414,Quarterly,2026-08-07,3145.59,True
SEC-0049,LN-000778,CMO,26266.19,0.0472,Quarterly,2026-03-23,309.94,True
SEC-0050,LN-001482,CMO,49979.9,0.0478,Monthly,2026-12-05,199.09,True
SEC-0051,LN-001902,ABS,245978.64,0.0637,Monthly,2026-05-23,1305.74,False
SEC-0052,LN-002210,CMO,209024.29,0.0472,Quarterly,2026-08-16,2466.49,False
SEC-0053,LN-002135,CMO,307026.88,0.0264,Monthly,2026-03-18,675.46,False
SEC-0054,LN-000055,MBS,225035.43,0.0605,Quarterly,2026-08-15,3403.66,False
SEC-0055,LN-001824,CMO,467697.66,0.0692,Monthly,2026-07-06,2697.06,False
SEC-0056,LN-001202,MBS,272022.46,0.0507,Semi-Annual,2026-07-02,6895.77,False
SEC-0057,LN-000833,CLO,349925.77,0.0541,Monthly,2026-08-23,1577.58,False
SEC-0058,LN-000313,ABS,449277.78,0.0331,Quarterly,2026-03-26,3717.77,True
SEC-0059,LN-001859,CMO,81967.22,0.036,Quarterly,2026-08-03,737.7,False
SEC-0060,LN-002008,MBS,122569.98,0.0368,Monthly,2026-12-23,375.88,False
SEC-0061,LN-002007,CLO,62586.14,0.0465,Monthly,2026-12-01,242.52,True
SEC-0062,LN-002491,CLO,78422.82,0.0714,Monthly,2026-12-24,466.62,True
SEC-0063,LN-001791,CLO,261166.14,0.0511,Monthly,2026-06-02,1112.13,False
SEC-0064,LN-000328,MBS,167377.84,0.0346,Monthly,2026-05-02,482.61,False
SEC-0065,LN-001288,MBS,217354.69,0.0383,Monthly,2026-04-03,693.72,False
SEC-0066,LN-002144,ABS,491420.02,0.0442,Quarterly,2026-11-05,5430.19,True
SEC-0067,LN-001112,CMO,86785.13,0.0562,Monthly,2026-09-13,406.44,False
SEC-0068,LN-001312,CLO,274997.91,0.047,Semi-Annual,2026-06-02,6462.45,False
SEC-0069,LN-000452,ABS,58446.87,0.0446,Quarterly,2026-05-24,651.68,False
SEC-0070,LN-001524,MBS,166063.19,0.0532,Monthly,2026-07-28,736.21,False
SEC-0071,LN-000165,ABS,268487.7,0.0371,Monthly,2026-09-18,830.07,False
SEC-0072,LN-000182,CLO,473849.56,0.0289,Semi-Annual,2026-07-20,6847.13,True
SEC-0073,LN-000910,CLO,201701.83,0.0262,Monthly,2026-07-12,440.38,False
SEC-0074,LN-000823,ABS,41804.28,0.0376,Quarterly,2026-07-24,392.96,False
SEC-0075,LN-000944,CLO,200199.11,0.0296,Quarterly,2026-08-15,1481.47,False
SEC-0076,LN-002002,MBS,81413.18,0.0418,Monthly,2026-05-01,283.59,False
SEC-0077,LN-002055,CLO,122694.91,0.0636,Semi-Annual,2026-10-05,3901.7,False
SEC-0078,LN-000330,CMO,312864.41,0.0608,Monthly,2026-12-31,1585.18,False
SEC-0079,LN-000775,CMO,43037.69,0.0555,Monthly,2026-07-04,199.05,False
SEC-0080,LN-002199,CLO,237714.64,0.0676,Semi-Annual,2026-04-23,8034.75,False
SEC-0081,LN-000147,ABS,308636.18,0.0391,Quarterly,2026-08-28,3016.92,True
SEC-0082,LN-000915,CLO,216710.61,0.0693,Semi-Annual,2026-11-17,7509.02,False
SEC-0083,LN-001572,CMO,19371.91,0.045,Quarterly,2026-06-11,217.93,False
SEC-0084,LN-001309,MBS,492904.48,0.045,Quarterly,2026-11-19,5545.18,False
SEC-0085,LN-000082,CMO,189886.73,0.0453,Semi-Annual,2026-05-02,4300.93,False
SEC-0086,LN-000514,CLO,391502.82,0.0299,Monthly,2026-08-15,975.49,False
SEC-0087,LN-001921,CLO,169566.78,0.0738,Quarterly,2026-04-03,3128.51,False
SEC-0088,LN-001940,ABS,242758.21,0.0319,Quarterly,2026-09-26,1936.0,False
SEC-0089,LN-000746,CLO,200347.18,0.042,Monthly,2026-04-24,701.22,False
SEC-0090,LN-001410,CLO,177844.22,0.041,Quarterly,2026-04-12,1822.9,False
SEC-0091,LN-000707,MBS,20707.17,0.0287,Monthly,2026-09-02,49.52,False
SEC-0092,LN-000471,MBS,186410.26,0.0326,Quarterly,2026-09-09,1519.24,True
SEC-0093,LN-000396,MBS,445850.1,0.0272,Quarterly,2026-10-23,3031.78,False
SEC-0094,LN-001556,ABS,348292.74,0.0396,Semi-Annual,2026-10-14,6896.2,False
SEC-0095,LN-002309,ABS,81257.2,0.0683,Monthly,2026-05-15,462.49,True
SEC-0096,LN-000805,CMO,299665.95,0.042,Quarterly,2026-07-09,3146.49,False
SEC-0097,LN-000934,ABS,447193.12,0.0312,Monthly,2026-03-20,1162.7,False
SEC-0098,LN-001280,MBS,353016.68,0.0573,Quarterly,2026-09-26,5056.96,False
SEC-0099,LN-001758,ABS,82855.35,0.0748,Quarterly,2026-04-11,1549.4,True
SEC-0100,LN-000905,CLO,435237.92,0.0366,Quarterly,2026-08-18,3982.43,False
SEC-0001,LN-001077,ABS,157756.57,0.039,Semi-Annual,2026-12-08,3076.25,False
SEC-0002,LN-001891,CLO,232497.31,0.0736,Semi-Annual,2026-04-05,8555.9,False
SEC-0003,LN-001524,CMO,267809.95,0.0339,Monthly,2026-08-25,756.56,False
SEC-0004,LN-001388,CLO,426748.24,0.0506,Monthly,2026-12-16,1799.46,False
SEC-0005,LN-001304,MBS,466487.67,0.037,Quarterly,2026-12-29,4315.01,False
SEC-0006,LN-000593,CMO,465529.91,0.0716,Monthly,2026-05-30,2777.66,False
SEC-0007,LN-002107,CMO,13897.55,0.0741,Monthly,2026-08-29,85.82,True
SEC-0008,LN-000128,CMO,461725.36,0.0657,Quarterly,2026-11-27,7583.84,False
SEC-0009,LN-000736,MBS,36649.61,0.0407,Monthly,2026-07-06,124.3,False
SEC-0010,LN-000521,CLO,140229.09,0.0452,Monthly,2026-06-01,528.2,False
SEC-0011,LN-000237,CMO,262344.05,0.0371,Semi-Annual,2026-04-09,4866.48,False
SEC-0012,LN-001305,MBS,245163.59,0.0695,Monthly,2026-10-02,1419.91,False
SEC-0013,LN-001782,CMO,306307.8,0.0707,Monthly,2026-10-29,1804.66,False
SEC-0014,LN-001302,CMO,244928.65,0.0459,Monthly,2026-11-28,826.07,False
SEC-0015,LN-002052,MBS,467844.08,0.0578,Semi-Annual,2026-04-30,13520.69,False
SEC-0016,LN-000442,ABS,127868.94,0.0333,Semi-Annual,2026-07-06,2129.02,False
SEC-0017,LN-002077,CMO,144272.1,0.0467,Quarterly,2026-10-22,1684.38,True
SEC-0018,LN-000805,ABS,461161.59,0.0566,Monthly,2026-08-10,2175.15,True
SEC-0019,LN-000075,CMO,47602.36,0.0443,Semi-Annual,2026-10-02,1054.39,False
SEC-0020,LN-002176,ABS,308684.8,0.0429,Quarterly,2026-05-29,3310.64,False
SEC-0021,LN-002090,CLO,344050.62,0.025,Semi-Annual,2026-05-21,4300.63,False
SEC-0022,LN-001380,ABS,257715.44,0.0652,Quarterly,2026-09-03,4200.76,False
SEC-0023,LN-000041,ABS,350173.62,0.0695,Monthly,2026-04-26,2028.09,False
SEC-0024,LN-002082,ABS,94649.78,0.0735,Monthly,2026-11-13,579.73,True
SEC-0025,LN-001701,ABS,427789.79,0.061,Monthly,2026-04-09,2174.6,False
SEC-0026,LN-001402,CLO,78612.59,0.0524,Monthly,2026-12-20,343.27,False
SEC-0027,LN-000588,MBS,206398.1,0.0385,Quarterly,2026-10-05,1986.58,False
SEC-0028,LN-001623,ABS,46876.22,0.075,Semi-Annual,2026-07-27,1757.86,False
SEC-0029,LN-000342,MBS,277153.43,0.0545,Quarterly,2026-04-27,3776.22,False
SEC-0030,LN-002075,CMO,338175.45,0.0591,Monthly,2026-10-05,1665.51,False
SEC-0031,LN-000646,MBS,471198.6,0.0591,Monthly,2026-11-26,2320.65,False
SEC-0032,LN-000731,ABS,372274.74,0.0673,Monthly,2026-10-23,2087.84,False
SEC-0033,LN-000168,MBS,275140.43,0.0255,Monthly,2026-05-20,584.67,False
SEC-0034,LN-000610,CLO,466982.34,0.036,Monthly,2026-05-23,1400.95,True
SEC-0035,LN-002316,CLO,244434.05,0.0583,Quarterly,2026-11-16,3562.63,False
SEC-0036,LN-001773,ABS,284990.77,0.0698,Monthly,2026-12-26,1657.7,False
SEC-0037,LN-002041,MBS,302088.28,0.0593,Semi-Annual,2026-06-24,8956.92,True
SEC-0038,LN-000455,CMO,210890.07,0.0457,Monthly,2026-11-19,803.14,True
SEC-0039,LN-001709,CLO,420856.52,0.0431,Semi-Annual,2026-10-03,9069.46,False
SEC-0040,LN-000702,ABS,100736.21,0.0619,Quarterly,2026-06-23,1558.89,False
SEC-0041,LN-001600,CLO,281872.67,0.0621,Monthly,2026-12-27,1458.69,True
SEC-0042,LN-000130,ABS,363894.3,0.0554,Quarterly,2026-12-08,5039.94,False
SEC-0043,LN-001846,MBS,452948.32,0.0396,Quarterly,2026-07-19,4484.19,False
SEC-0044,LN-001387,MBS,443120.01,0.0713,Quarterly,2026-07-17,7898.61,False
SEC-0045,LN-000693,MBS,259282.74,0.0526,Quarterly,2026-04-20,3409.57,False
SEC-0046,LN-001395,MBS,325149.11,0.0645,Monthly,2026-07-29,1747.68,True
SEC-0047,LN-000794,MBS,203176.49,0.0357,Quarterly,2026-10-21,1813.35,False
SEC-0048,LN-000029,ABS,239407.1,0.0422,Semi-Annual,2026-08-27,5051.49,False
SEC-0049,LN-000149,CLO,454070.24,0.0687,Monthly,2026-04-29,2599.55,False
SEC-0050,LN-001320,CMO,466044.96,0.0275,Monthly,2026-05-11,1068.02,False
SEC-0051,LN-002059,CLO,448752.89,0.0506,Semi-Annual,2026-10-12,11353.45,False
SEC-0052,LN-001137,MBS,77801.72,0.0491,Monthly,2026-10-17,318.34,False
SEC-0053,LN-000187,CLO,426541.17,0.0626,Quarterly,2026-09-18,6675.37,False
SEC-0054,LN-001251,CLO,474698.23,0.0391,Quarterly,2026-09-09,4640.18,False
SEC-0055,LN-001334,ABS,187012.35,0.036,Quarterly,2026-06-20,1683.11,True
SEC-0056,LN-000098,CMO,264136.68,0.0713,Monthly,2026-08-26,1569.41,False
SEC-0057,LN-000055,CMO,391756.68,0.0536,Monthly,2026-09-07,1749.85,True
SEC-0058,LN-000758,MBS,285418.29,0.0302,Monthly,2026-03-27,718.3,False
SEC-0059,LN-000406,ABS,496806.93,0.0347,Quarterly,2026-08-18,4309.8,False
SEC-0060,LN-002117,ABS,233299.55,0.0749,Quarterly,2026-06-09,4368.53,False
SEC-0061,LN-001313,ABS,359831.93,0.0348,Quarterly,2026-09-10,3130.54,False
SEC-0062,LN-001786,ABS,398369.66,0.0555,Quarterly,2026-10-27,5527.38,False
SEC-0063,LN-000751,ABS,252109.2,0.046,Monthly,2026-05-28,966.42,False
SEC-0064,LN-001763,CMO,429922.06,0.0693,Monthly,2026-10-26,2482.8,False
SEC-0065,LN-000365,CMO,277615.75,0.0628,Semi-Annual,2026-04-06,8717.13,False
SEC-0066,LN-002027,CLO,211708.89,0.0548,Monthly,2026-07-12,966.8,False
SEC-0067,LN-000482,CMO,62833.6,0.0255,Monthly,2026-06-25,133.52,False
SEC-0068,LN-002249,ABS,202772.65,0.069,Monthly,2026-09-22,1165.94,False
SEC-0069,LN-000154,CLO,369628.86,0.0472,Monthly,2026-06-02,1453.87,False
SEC-0070,LN-001525,CMO,461430.34,0.0716,Monthly,2026-04-27,2753.2,False
SEC-0071,LN-002121,CLO,133322.91,0.0498,Semi-Annual,2026-05-11,3319.74,False
SEC-0072,LN-002344,CMO,184065.4,0.0597,Semi-Annual,2026-04-11,5494.35,True
SEC-0073,LN-001041,MBS,85440.89,0.0285,Semi-Annual,2026-07-17,1217.53,False
SEC-0074,LN-001665,CMO,348454.22,0.0623,Semi-Annual,2026-05-29,10854.35,False
SEC-0075,LN-001241,CLO,480492.33,0.0419,Semi-Annual,2026-08-09,10066.31,False
SEC-0076,LN-000061,MBS,324066.59,0.0426,Quarterly,2026-03-22,3451.31,False
SEC-0077,LN-000939,ABS,312367.5,0.0309,Monthly,2026-09-06,804.35,False
SEC-0078,LN-001640,CLO,281210.07,0.0323,Quarterly,2026-05-10,2270.77,False
SEC-0079,LN-002090,ABS,53343.31,0.0343,Monthly,2026-08-18,152.47,False
SEC-0080,LN-000025,ABS,367456.87,0.0414,Monthly,2026-10-31,1267.73,False
SEC-0081,LN-001063,CLO,305004.28,0.0696,Monthly,2026-11-11,1769.02,False
SEC-0082,LN-000131,ABS,334123.62,0.0434,Quarterly,2026-03-26,3625.24,True
SEC-0083,LN-001253,CLO,450417.44,0.0612,Monthly,2026-08-31,2297.13,True
SEC-0084,LN-000108,CLO,394140.79,0.0291,Monthly,2026-06-30,955.79,True
SEC-0085,LN-000172,CMO,392648.47,0.0546,Monthly,2026-12-15,1786.55,False
SEC-0086,LN-001459,MBS,464320.05,0.0491,Semi-Annual,2026-07-01,11399.06,True
SEC-0087,LN-000102,ABS,495068.13,0.0739,Quarterly,2026-06-27,9146.38,False
SEC-0088,LN-002323,ABS,294828.54,0.0673,Semi-Annual,2026-12-19,9920.98,False
SEC-0089,LN-001637,MBS,63351.99,0.0477,Monthly,2026-12-07,251.82,False
SEC-0090,LN-001041,MBS,234973.65,0.0638,Monthly,2026-07-25,1249.28,True
SEC-0091,LN-000330,MBS,395924.56,0.0347,Quarterly,2026-12-20,3434.65,False
SEC-0092,LN-001521,MBS,23585.41,0.0531,Monthly,2026-11-17,104.37,False
SEC-0093,LN-000012,MBS,37874.84,0.0287,Quarterly,2026-05-26,271.75,False
SEC-0094,LN-001342,CMO,42907.31,0.0424,Quarterly,2026-03-24,454.82,False
SEC-0095,LN-000216,CLO,368207.52,0.0363,Quarterly,2026-09-23,3341.48,False
